Valor	Superf	Dorm	Banys	Edat	Estat	Planta	Dist	ValSol	Tipus	Ascens	ExtInt	Reforma
19687504	87.5	3	1	40	3_N	Planta	Eixample	159822.8	MANZ	SI	EXT	REF1A5
36967504	139.5	4	2	14	4_B	Atic	Gracia	146536.9	MANZ	SI	EXT	REF5A10
19843200	74.88	3	1	30	2_M	Planta	Eixample	193037.55	MANZ	SI	EXT	REF1A5
20580000	98	1	1	25	2_M	Planta	Horta	153179.85	MANZ	SI	EXT	SINREFORMA
21914496	106.9	3	1	40	2_M	Planta	Eixample	153179.85	MANZ	SI	EXT	SINREFORMA
16520496	89.3	3	1	52	1_MM	Planta	Eixample	129265.23	MANZ	NO	EXT	REF1A5
21364200	97.11	3	1	40	3_N	Planta	Eixample	153179.85	MANZ	SI	EXT	REF1A5
15000000	75	3	1	25	2_M	Planta	Sant_Marti	113322.15	MANZ	SI	INT	REF1A5
15400000	88	3	1	50	1_MM	Planta	Sant_Marti	126608.05	MANZ	NO	EXT	SINREFORMA
20310000	101.55	3	2	5	4_B	Planta	Sant_Andreu	113322.15	MANZ	SI	INT	SINREFORMA
25779504	109.7	4	2	11	4_B	Planta	Sant_Marti	133251	MANZ	SI	EXT	REF5A10
15652000	91	3	1	40	1_MM	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF15-20
14072760	75.66	2	1	55	3_N	Planta	Sant_Marti	115979.33	MANZ	SI	EXT	REF10-15
16789240	83	3	1	40	3_N	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	REF1A5
13120000	65.6	3	1	26	2_M	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	SINREFORMA
13440000	84	4	1	70	1_MM	Planta	Sant_Marti	100036.25	MANZ	NO	EXT	REF1A5
14276964	71	3	1	23	2_M	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	SINREFORMA
25482000	93	2	1	40	2_M	Planta	Sarria	254681.4688	MANZ	NO	EXT	SINREFORMA
17822000	93.8	3	1	45	3_N	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	REF5A10
14501500	65	2	1	40	3_N	Atic	Sant_Marti	146536.9	MANZ	NO	INT	REF1A5
10902000	69	3	1	32	2_M	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	REF5A10
23240000	83	3	2	0	5_MB	Planta	Sant_Marti	146536.9	MANZ	SI	EXT	OBRANUEVA
12096004	67.2	2	1	60	2_M	Atic	Sant_Marti	113322.15	MANZ	NO	EXT	REF1A5
19137304	98.14	3	1	45	3_N	Planta	Eixample	100036.25	MANZ	SI	EXT	REF1A5
19565000	91	1	1	40	4_B	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	RECIENREF
10453500	69	1	1	78	1_MM	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	REF15-20
18181800	72.15	2	1	0	5_MB	Planta	Horta	133251	MANZ	SI	EXT	OBRANUEVA
25920000	108	4	2	25	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	INT	RECIENREF
17040024	91.86	3	2	25	3_N	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF1A5
15990000	78	3	1	25	2_M	Planta	Sant_Marti	146536.9	MANZ	SI	EXT	SINREFORMA
16750500	85.9	3	1	26	2_M	Planta	Horta	126608.05	MANZ	SI	EXT	REF10-15
14128400	76	3	1	65	2_M	Planta	Sant_Marti	106679.2	MANZ	NO	EXT	REF5A10
17040024	91.86	3	2	25	3_N	Planta	Sant_Marti	100036.25	MANZ	SI	EXT	REF1A5
14025000	66	3	1	40	3_N	Planta	Sant_Marti	139893.95	MANZ	SI	EXT	SINREFORMA
16020000	90	4	2	30	1_MM	Atic	Sant_Marti	106679.2	MANZ	SI	EXT	SINREFORMA
18048000	94	3	1	95	3_N	Planta	Sant_Marti	119965.1	MANZ	NO	EXT	REF1A5
17835000	87	3	1	25	2_M	Planta	Sant_Marti	146536.9	MANZ	SI	EXT	SINREFORMA
9030000	60.2	2	1	60	1_MM	Planta	Sant_Marti	110664.97	MANZ	NO	EXT	REF>20
9993752	48.75	2	1	75	5_MB	Planta	Sant_Marti	122622.28	MANZ	NO	EXT	RECIENREF
21200000	106	4	2	24	2_M	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF1A5
20563200	85.68	3	1	22	4_B	Planta	Sant_Marti	133251	MANZ	SI	EXT	REF1A5
17272496	73.5	3	1	22	3_N	Planta	Sant_Marti	159822.8	MANZ	SI	EXT	REF1A5
13537500	71.25	3	1	40	2_M	Planta	Sant_Marti	126608.05	MANZ	NO	EXT	REF5A10
20563200	85.68	3	1	22	4_B	Planta	Sant_Marti	133251	MANZ	SI	EXT	REF1A5
12040932	64.39	3	1	90	3_N	Planta	Sant_Marti	122622.28	MANZ	SI	EXT	REF>20
11459500	53.3	2	1	30	3_N	Planta	Sant_Marti	119965.1	MANZ	SI	EXT	REF5A10
12561852	65.5	2	1	60	2_M	Planta	Sant_Marti	119965.1	MANZ	SI	INT	REF1A5
12600000	56	2	1	30	3_N	Planta	Sant_Marti	139893.95	MANZ	SI	EXT	REF5A10
17100000	90	3	2	20	2_M	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	SINREFORMA
13040004	65.2	3	1	33	2_M	Planta	Horta	113322.15	MANZ	NO	EXT	REF5A10
16564796	92.8	4	2	25	2_M	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	SINREFORMA
11763048	62.42	2	1	70	3_N	Planta	Sant_Marti	114650.74	MANZ	NO	EXT	RECIENREF
17500000	87.5	4	2	15	4_B	Planta	Sant_Marti	97379.07	MANZ	NO	EXT	REF1A5
16985248	75.49	2	1	70	5_MB	Atic	Sant_Marti	119965.1	MANZ	SI	INT	RECIENREF
10023752	44.55	2	1	70	2_M	Planta	Sant_Marti	153179.85	MANZ	NO	EXT	REF5A10
14232000	59.3	2	1	40	3_N	Planta	Horta	159822.8	MANZ	SI	EXT	REF15-20
18450000	82	2	1	1	5_MB	Planta	Sant_Marti	166465.75	MANZ	SI	INT	SINREFORMA
25496904	127	4	2	20	3_N	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	REF1A5
14476000	77	2	1	40	1_MM	Planta	Sant_Marti	146536.9	MANZ	NO	EXT	SINREFORMA
16020000	72	3	1	40	4_B	Planta	Sant_Marti	126608.05	MANZ	NO	EXT	RECIENREF
12982500	90	1	1	50	2_M	Bajos	Sant_Marti	133251	MANZ	NO	EXT	SINREFORMA
19431200	90.8	3	1	30	3_N	Bajos	Horta	126608.05	MANZ	NO	EXT	REF5A10
22142248	98.41	4	2	30	4_B	Planta	Sant_Marti	104022.02	MANZ	SI	EXT	REF1A5
12384500	72.85	2	1	70	1_MM	Planta	Sant_Marti	113322.15	MANZ	NO	EXT	RECIENREF
13680000	72	3	1	20	3_N	Planta	Sant_Marti	93393.3	MANZ	SI	INT	REF5A10
12092000	60.46	2	1	32	2_M	Atic	Sant_Marti	159822.8	MANZ	SI	EXT	REF10-15
16529200	66.65	3	1	28	2_M	Planta	Sant_Marti	186394.6	MANZ	SI	EXT	REF5A10
12982500	90	1	1	50	2_M	Bajos	Sant_Marti	133251	MANZ	NO	EXT	SINREFORMA
12210000	74	1	1	27	4_B	Planta	Sant_Marti	102693.43	MANZ	SI	INT	REF1A5
14555504	67.7	3	1	70	1_MM	Bajos	Sant_Marti	146536.9	MANZ	NO	EXT	REF>20
27075000	95	3	1	25	3_N	Planta	Eixample	186394.6	MANZ	SI	EXT	SINREFORMA
10032000	57	2	1	45	1_MM	Planta	Sant_Marti	133251	MANZ	NO	EXT	REF10-15
15748600	64.28	3	1	29	3_N	Planta	Sant_Marti	159822.8	MANZ	SI	INT	REF5A10
10545000	57	2	1	45	1_MM	Planta	Sant_Marti	133251	MANZ	NO	EXT	REF10-15
15375000	75	3	1	30	3_N	Planta	Sant_Marti	133251	MANZ	NO	EXT	SINREFORMA
30742120	145.01	4	2	80	2_M	Planta	Sant_Marti	110664.97	MANZ	NO	EXT	SINREFORMA
14042000	59	1	1	60	3_N	Planta	Sant_Marti	146536.9	MANZ	NO	INT	REF1A5
28957800	100.2	3	2	0	5_MB	Planta	Horta	139893.95	MANZ	SI	EXT	OBRANUEVA
27748000	99.1	3	2	0	5_MB	Planta	Horta	139893.95	MANZ	SI	EXT	OBRANUEVA
27104000	96.8	3	2	0	5_MB	Bajos	Horta	139893.95	MANZ	SI	EXT	OBRANUEVA
14276000	86	3	1	50	1_MM	Planta	Sant_Marti	133251	MANZ	NO	EXT	SINREFORMA
20920248	102.05	3	1	60	3_N	Planta	Sant_Marti	133251	MANZ	NO	EXT	RECIENREF
10436248	57.5	1	1	19	3_N	Planta	Sant_Marti	113322.15	MANZ	SI	EXT	REF5A10
13225000	46	2	1	80	3_N	Planta	Sant_Marti	126608.05	MANZ	NO	EXT	RECIENREF
15801020	72.85	3	1	34	4_B	Planta	Sant_Marti	113322.15	MANZ	NO	EXT	RECIENREF
12000000	60	2	1	30	4_B	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	RECIENREF
15853000	76.4	2	1	21	3_N	Atic	Nou_Barris	106812.059	MANZ	SI	EXT	REF1A5
11009340	59.19	3	1	35	1_MM	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	E=R
8642400	52	2	1	75	2_M	Planta	Sant_Marti	106679.2	MANZ	NO	INT	RECIENREF
15750000	90	3	1	26	3_N	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	REF5A10
14884800	106.32	4	2	22	2_M	Planta	Nou_Barris	93393.3	MANZ	SI	EXT	SINREFORMA
18216000	79.2	3	2	25	3_N	Planta	Sant_Andreu	130593.82	MANZ	SI	EXT	REF5A10
16905000	80.5	3	1	20	3_N	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	REF1A5
10544460	57.62	2	1	38	2_M	Planta	Nou_Barris	126608.05	MANZ	NO	EXT	REF1A5
13230000	63	2	1	40	3_N	Planta	Sant_Andreu	133251	MANZ	NO	EXT	REF1A5
17143152	86	4	1	24	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	REF1A5
10721880	58	2	1	70	2_M	Planta	Sant_Andreu	100036.25	MANZ	NO	EXT	RECIENREF
16650672	86.05	3	1	30	3_N	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	REF1A5
14737800	72.6	2	1	35	3_N	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	REF5A10
10537440	58	2	1	31	3_N	Planta	Sant_Andreu	106679.2	MANZ	NO	EXT	REF5A10
19600000	98	4	2	20	4_B	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	REF1A5
18060000	86	3	1	22	3_N	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	REF1A5
15844504	75.45	3	1	25	3_N	Planta	Sant_Andreu	119965.1	MANZ	SI	INT	REF1A5
11808000	72	3	1	25	2_M	Atic	Sant_Andreu	100036.25	MANZ	NO	EXT	SINREFORMA
14729196	80.05	3	1	24	3_N	Planta	Sant_Andreu	113322.15	BLOQ	SI	EXT	REF1A5
17850000	105	4	2	29	3_N	Planta	Sant_Andreu	90736.12	MANZ	SI	EXT	REF5A10
16537500	78.75	3	1	32	3_N	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	REF1A5
17248200	96.9	4	2	25	2_M	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	SINREFORMA
8812360	60.4	1	1	25	2_M	Bajos	Sant_Andreu	113322.15	MANZ	SI	EXT	SINREFORMA
21525000	105	4	2	20	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	REF1A5
14060000	74	3	1	38	2_M	Planta	Sant_Andreu	113322.15	MANZ	NO	EXT	REF10-15
21525000	105	4	2	20	3_N	Planta	Sant_Marti	126608.05	MANZ	SI	EXT	REF1A5
16012600	92	3	1	30	2_M	Planta	Sant_Andreu	106679.2	MANZ	SI	INT	REF1A5
11690000	70	3	1	40	2_M	Planta	Sant_Andreu	106679.2	MANZ	NO	EXT	REF15-20
16918400	99.52	3	1	42	3_N	Planta	Sant_Andreu	119965.1	MANZ	NO	EXT	REF5A10
17296504	88.7	4	1	25	2_M	Planta	Sant_Andreu	119965.1	MANZ	NO	EXT	REF1A5
12920000	76	3	1	35	1_MM	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	SINREFORMA
16236220	77	2	1	24	2_M	Planta	Nou_Barris	126608.05	MANZ	SI	EXT	REF5A10
17640000	84	3	1	0	5_MB	Atic	Sant_Andreu	126608.05	MANZ	SI	EXT	OBRANUEVA
14513400	65.97	3	1	20	3_N	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	REF5A10
16770000	78	3	1	20	3_N	Planta	Sant_Andreu	133251	MANZ	SI	EXT	REF1A5
16195000	79	3	1	17	4_B	Planta	Sant_Marti	100036.25	MANZ	SI	INT	REF1A5
11934000	61.2	4	1	35	1_MM	Planta	Sant_Andreu	146536.9	MANZ	SI	EXT	REF15-20
16695072	79	3	1	17	4_B	Planta	Sant_Marti	100036.25	MANZ	SI	INT	REF1A5
13650000	78	3	1	26	1_MM	Planta	Sant_Andreu	102693.43	MANZ	SI	EXT	SINREFORMA
22534200	107	4	2	23	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	REF5A10
11532000	62	3	1	35	2_M	Planta	Sant_Andreu	104022.02	MANZ	SI	EXT	REF15-20
15180000	110	4	1	90	1_MM	Planta	Sant_Andreu	104022.02	MANZ	NO	EXT	REF15-20
12036000	68	2	1	27	1_MM	Planta	Sant_Andreu	106679.2	MANZ	SI	EXT	SINREFORMA
17092496	79.5	3	1	18	4_B	Planta	Sant_Marti	102693.43	MANZ	SI	INT	REF1A5
15698880	92	4	1	40	2_M	Atic	Sant_Andreu	100036.25	MANZ	NO	EXT	REF5A10
10950000	75	3	1	30	2_M	Planta	Sant_Andreu	93393.3	MANZ	SI	EXT	REF10-15
12780000	71	2	1	33	2_M	Planta	Sant_Andreu	100036.25	MANZ	SI	EXT	REF10-15
18534496	97.55	4	1	25	4_B	Planta	Sant_Andreu	114650.74	MANZ	NO	EXT	REF5A10
14776144	94.64	4	1	57	1_MM	Planta	Sant_Andreu	113322.15	MANZ	NO	EXT	REF5A10
16264664	86	2	1	44	1_MM	Planta	Sant_Andreu	113322.15	MANZ	NO	EXT	REF10-15
17008800	89.52	3	1	29	3_N	Planta	Sant_Andreu	113322.15	MANZ	SI	INT	REF10-15
15453000	76.5	3	1	24	3_N	Planta	Sant_Andreu	106679.2	MANZ	SI	INT	REF1A5
14820000	78	2	1	90	3_N	Bajos	Sant_Andreu	100036.25	MANZ	NO	EXT	REF1A5
16733384	81.23	3	1	19	5_MB	Planta	Sant_Marti	115979.33	MANZ	SI	EXT	RECIENREF
19800000	99	3	1	35	3_N	Atic	Sant_Andreu	126608.05	MANZ	SI	EXT	SINREFORMA
20912424	97	3	1	21	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	SINREFORMA
10230000	66	3	1	35	2_M	Bajos	Sant_Andreu	106679.2	MANZ	SI	INT	REF1A5
15869148	73.81	3	1	27	2_M	Planta	Sant_Andreu	146536.9	MANZ	SI	EXT	REF5A10
22440000	88	3	2	0	5_MB	Planta	Nou_Barris	126608.05	BLOQ	SI	INT	OBRANUEVA
12180000	58	3	1	30	3_N	Bajos	Nou_Barris	139893.95	MANZ	NO	EXT	SINREFORMA
13054800	60.72	3	1	25	3_N	Planta	Sant_Andreu	153179.85	MANZ	SI	EXT	REF1A5
23103000	90.6	3	1	40	3_N	Planta	Sant_Andreu	153179.85	MANZ	NO	EXT	REF1A5
13017500	63.5	3	1	30	3_N	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	REF5A10
15041312	76	3	1	39	3_N	Planta	Sant_Andreu	106679.2	MANZ	NO	EXT	REF5A10
16501636	87.7	4	1	29	2_M	Planta	Sant_Andreu	106679.2	MANZ	SI	EXT	REF>20
9240000	56	3	1	30	1_MM	Bajos	Nou_Barris	106679.2	MANZ	NO	INT	SINREFORMA
27502496	96.5	3	2	0	5_MB	Planta	Sant_Andreu	159822.8	MANZ	SI	EXT	OBRANUEVA
29143000	96.5	3	2	0	5_MB	Planta	Sant_Andreu	159822.8	MANZ	SI	EXT	OBRANUEVA
13676200	76	3	1	38	2_M	Planta	Sant_Andreu	106679.2	MANZ	NO	EXT	REF15-20
18155592	84	3	2	23	2_M	Planta	Nou_Barris	119965.1	MANZ	SI	EXT	REF1A5
17862768	84	3	1	25	3_N	Atic	Sant_Andreu	106679.2	MANZ	SI	EXT	REF1A5
19133824	93	3	2	20	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	INT	SINREFORMA
34125504	130.25	4	2	0	5_MB	Planta	Sant_Andreu	159822.8	MANZ	SI	EXT	OBRANUEVA
17260256	70.45	2	1	0	5_MB	Bajos	Sant_Andreu	126608.05	MANZ	SI	EXT	OBRANUEVA
13464000	72	2	1	33	4_B	Planta	Sant_Andreu	100036.25	MANZ	SI	INT	RECIENREF
12180000	58	3	1	30	3_N	Bajos	Nou_Barris	139893.95	MANZ	NO	EXT	SINREFORMA
12703860	61	3	1	32	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	REF1A5
9240000	56	3	1	30	1_MM	Bajos	Nou_Barris	106679.2	MANZ	NO	INT	SINREFORMA
18450000	90	2	1	19	4_B	Planta	Sant_Andreu	110664.97	MANZ	SI	EXT	REF1A5
12950000	70	3	1	45	2_M	Planta	Sant_Andreu	119965.1	MANZ	NO	EXT	REF1A5
25935000	133	4	2	20	3_N	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	REF1A5
21504336	103	3	1	19	3_N	Planta	Sant_Andreu	113322.15	MANZ	SI	EXT	REF1A5
16277000	79.4	3	1	26	3_N	Atic	Sant_Andreu	123286.575	MANZ	SI	EXT	REF5A10
20087800	85.48	3	1	0	5_MB	Planta	Sant_Andreu	130593.82	MANZ	SI	INT	OBRANUEVA
18006800	82.6	3	2	20	2_M	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	SINREFORMA
21403104	99	4	2	19	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	SINREFORMA
21095664	101	4	1	32	2_M	Planta	Sant_Andreu	119965.1	MANZ	SI	EXT	REF5A10
22260000	84	3	2	30	4_B	Planta	Sant_Andreu	146536.9	MANZ	SI	INT	SINREFORMA
15759900	80.82	4	1	40	2_M	Bajos	Sant_Andreu	113322.15	MANZ	SI	EXT	SINREFORMA
16125000	75	3	1	30	3_N	Planta	Sant_Andreu	139893.95	MANZ	SI	EXT	SINREFORMA
11000000	55	3	1	30	3_N	Planta	Sant_Andreu	133251	MANZ	SI	EXT	REF1A5
23004000	108	4	2	20	3_N	Planta	Sant_Andreu	126608.05	MANZ	SI	EXT	REF1A5
19000968	89	2	2	74	2_M	Planta	Sant_Andreu	122887.998	MANZ	NO	EXT	REF1A5
17546000	62	1	1	3	4_B	Planta	Sant_Andreu	133251	MANZ	SI	EXT	SINREFORMA
7999370	63.74	1	1	80	1_MM	Bajos	Sant_Andreu	126608.05	MANZ	NO	EXT	SINREFORMA
21261888	95.1	4	2	27	3_N	Planta	Sant_Andreu	122622.28	MANZ	SI	EXT	REF5A10
15109512	71	3	1	29	3_N	Planta	Sant_Andreu	106679.2	MANZ	SI	EXT	RECIENREF
25070000	109	4	2	15	4_B	Planta	Sants	133251	MANZ	SI	EXT	REF1A5
17393040	87	4	1	29	1_MM	Planta	Sants	133251	MANZ	SI	INT	REF1A5
14700000	98	5	1	80	1_MM	Planta	Sants	93393.3	MANZ	NO	EXT	REF15-20
28084000	119	4	2	22	2_M	Planta	Les_Corts	139893.95	BLOQ	SI	EXT	REF1A5
8714652	35.57	1	1	19	3_N	Planta	Sants	146536.9	MANZ	SI	EXT	REF5A10
12008576	60.2	3	1	60	5_MB	Planta	Sants	106679.2	MANZ	NO	EXT	SINREFORMA
11628000	38	1	1	20	4_B	Atic	Sants	193037.55	MANZ	SI	EXT	REF1A5
12663604	73.2	3	1	27	1_MM	Planta	Sants	113322.15	MANZ	SI	EXT	REF5A10
13485000	93	2	1	20	2_M	Planta	Sants	119965.1	MANZ	SI	EXT	REF10-15
17507104	67	1	1	25	3_N	Planta	Les_Corts	159822.8	MANZ	SI	INT	REF5A10
25112096	94	2	2	5	4_B	Planta	Les_Corts	159822.8	MANZ	SI	EXT	SINREFORMA
16232448	56.5	1	1	0	5_MB	Atic	Sants	166465.75	MANZ	SI	EXT	OBRANUEVA
21750000	87	4	2	25	3_N	Planta	Sants	166465.75	MANZ	SI	EXT	SINREFORMA
18563648	75.77	3	1	25	3_N	Planta	Sants	166465.75	MANZ	SI	EXT	SINREFORMA
14094000	58	1	1	3	4_B	Planta	Sants	106679.2	MANZ	SI	EXT	SINREFORMA
28080000	108	4	2	20	3_N	Planta	Sants	159822.8	MANZ	SI	EXT	REF1A5
15345000	93	2	1	20	1_MM	Planta	Sants	119965.1	MANZ	SI	EXT	REF10-15
22791000	107	4	2	19	2_M	Planta	Sants	129265.23	MANZ	SI	EXT	SINREFORMA
19596752	73.95	3	1	23	3_N	Planta	Les_Corts	166465.75	MANZ	SI	EXT	REF5A10
31525000	126.1	4	2	25	3_N	Planta	Les_Corts	166465.75	BLOQ	SI	EXT	RECIENREF
9562500	63.75	3	1	70	1_MM	Planta	Sants	119965.1	MANZ	NO	EXT	REF>20
16092500	78.5	2	1	25	3_N	Planta	Sants	113322.15	MANZ	SI	EXT	RECIENREF
18018000	99	4	2	18	3_N	Planta	Sants	93393.3	MANZ	SI	INT	REF1A5
16524248	78.5	2	1	25	3_N	Planta	Sants	113322.15	MANZ	SI	EXT	RECIENREF
9083500	49.1	3	1	60	3_N	Planta	Sants	110664.97	MANZ	NO	EXT	REF5A10
28575000	127	4	2	25	2_M	Planta	Les_Corts	153179.85	MANZ	SI	EXT	SINREFORMA
8590400	41.3	1	1	45	3_N	Bajos	Sants	119965.1	MANZ	NO	INT	REF1A5
29832000	124.3	3	2	25	3_N	Atic	Les_Corts	166465.75	MANZ	SI	EXT	REF1A5
13020000	70	3	1	35	2_M	Planta	Sants	146536.9	MANZ	SI	INT	REF10-15
5775000	35	1	1	70	2_M	Planta	Sants	93393.3	MANZ	NO	EXT	REF10-15
10370000	61	2	1	60	2_M	Planta	Sants	86750.35	MANZ	NO	EXT	REF5A10
10890000	66	3	1	50	1_MM	Planta	Sants	126608.05	MANZ	NO	EXT	SINREFORMA
16905000	69	3	1	20	3_N	Planta	Sants	166465.75	MANZ	SI	EXT	REF1A5
21830376	143.15	4	1	71	1_MM	Planta	Sants	104487.0265	MANZ	NO	EXT	REF10-15
21591848	88.13	3	2	19	3_N	Atic	Sants	146536.9	MANZ	SI	EXT	REF5A10
21354800	108.4	3	2	13	3_N	Planta	Sants	104221.3085	MANZ	SI	EXT	SINREFORMA
30508000	105.2	4	2	19	3_N	Planta	Les_Corts	193037.55	BLOQ	SI	EXT	SINREFORMA
13199000	67	3	1	22	2_M	Planta	Sants	113322.15	MANZ	SI	INT	REF1A5
13687500	73	3	1	70	2_M	Planta	Sants	113322.15	MANZ	SI	EXT	REF10-15
21830376	143.15	4	1	71	1_MM	Planta	Sants	104487.0265	MANZ	NO	EXT	REF10-15
29150000	110	4	2	16	4_B	Planta	Les_Corts	149194.08	BLOQ	SI	EXT	REF1A5
14482412	66.77	3	1	40	2_M	Atic	Les_Corts	135908.18	MANZ	SI	EXT	REF15-20
14335000	61	3	1	35	3_N	Planta	Les_Corts	166465.75	MANZ	SI	EXT	REF1A5
16251400	73.87	3	1	23	4_B	Planta	Sants	119965.1	MANZ	SI	INT	REF5A10
16984000	77.2	3	1	30	3_N	Atic	Les_Corts	139893.95	MANZ	SI	EXT	REF5A10
10134000	56.3	3	1	65	3_N	Planta	Sants	100036.25	MANZ	SI	EXT	REF1A5
10521000	58.45	2	1	65	3_N	Planta	Sants	100036.25	MANZ	SI	EXT	REF1A5
14832500	59.33	3	1	30	3_N	Planta	Les_Corts	153179.85	MANZ	SI	EXT	REF1A5
18462000	102	4	2	17	3_N	Planta	Sants	86750.35	MANZ	SI	EXT	REF5A10
24180000	93	3	1	40	3_N	Planta	Les_Corts	186394.6	MANZ	SI	INT	REF5A10
17775000	79	3	1	25	3_N	Planta	Sants	126608.05	MANZ	SI	EXT	REF1A5
31850000	130	3	2	30	2_M	Planta	Les_Corts	153179.85	BLOQ	SI	EXT	REF5A10
17775000	79	3	1	25	3_N	Planta	Sants	126608.05	MANZ	SI	EXT	REF1A5
14359440	62.98	3	1	29	3_N	Planta	Sants	133251	MANZ	SI	EXT	REF1A5
15990000	78	2	1	35	3_N	Planta	Sants	106679.2	MANZ	NO	EXT	REF1A5
53097504	158.5	4	3	5	4_B	Planta	Les_Corts	193037.55	BLOQ	SI	EXT	SINREFORMA
19320000	92	3	1	38	2_M	Planta	Sants	146536.9	MANZ	SI	EXT	RECIENREF
27114488	122.69	4	2	21	3_N	Planta	Les_Corts	159822.8	MANZ	SI	EXT	SINREFORMA
31000104	105.62	4	2	20	4_B	Planta	Les_Corts	199680.5	BLOQ	SI	EXT	REF1A5
32246496	143	4	3	27	2_M	Planta	Les_Corts	133251	MANZ	SI	EXT	REF15-20
20955000	82.5	3	1	22	4_B	Planta	Les_Corts	166465.75	MANZ	SI	EXT	REF5A10
30400000	95	3	2	0	5_MB	Planta	Les_Corts	173108.7	MANZ	SI	EXT	OBRANUEVA
16833240	81.32	3	1	30	3_N	Planta	Sants	113322.15	MANZ	NO	EXT	REF1A5
13328000	68	3	1	35	2_M	Planta	Sants	106679.2	MANZ	SI	EXT	REF10-15
19635000	93.5	4	2	25	3_N	Planta	Sants	119965.1	MANZ	SI	EXT	SINREFORMA
27491552	107.81	4	2	35	1_MM	Planta	Les_Corts	193037.55	BLOQ	SI	EXT	SINREFORMA
13690000	74	3	1	21	3_N	Planta	Sants	86750.35	MANZ	SI	EXT	REF5A10
28184000	108.4	4	2	30	1_MM	Planta	Les_Corts	193037.55	BLOQ	SI	EXT	SINREFORMA
20400000	102	4	2	21	2_M	Planta	Sants	113322.15	MANZ	SI	INT	SINREFORMA
15000000	75	3	1	20	2_M	Atic	Sants	139893.95	MANZ	SI	EXT	SINREFORMA
28125000	125	4	2	30	3_N	Planta	Les_Corts	146536.9	MANZ	SI	EXT	REF5A10
10200000	60	3	1	28	2_M	Planta	Sants	106679.2	MANZ	SI	INT	REF15-20
15050000	86	2	1	40	2_M	Planta	Sants	100036.25	MANZ	NO	EXT	REF10-15
14636000	73.18	3	1	27	1_MM	Planta	Sants	115979.33	MANZ	SI	EXT	SINREFORMA
15070000	68.5	2	1	25	3_N	Planta	Sants	133251	MANZ	SI	EXT	REF5A10
20457504	83.5	3	1	32	4_B	Planta	Les_Corts	139893.95	MANZ	SI	INT	REF1A5
12398400	51.66	2	1	63	2_M	Planta	Sants	159822.8	MANZ	NO	EXT	REF1A5
8216678	75.75	1	1	70	1_MM	Bajos	Sants	80107.4	MANZ	NO	EXT	REF5A10
11817628	68.31	3	1	38	2_M	Atic	Sants	111993.56	MANZ	SI	EXT	REF5A10
16017500	74.5	3	1	24	4_B	Planta	Sants	126608.05	MANZ	SI	INT	REF1A5
46575008	135	4	3	16	3_N	Planta	Les_Corts	199680.5	BLOQ	SI	EXT	REF1A5
18557104	85.32	3	2	20	3_N	Planta	Sants	159822.8	MANZ	SI	EXT	REF10-15
26416352	112.41	4	2	20	3_N	Planta	Sants	166465.75	MANZ	SI	EXT	SINREFORMA
26100000	115.2	4	2	15	3_N	Planta	Sants	153179.85	MANZ	SI	EXT	SINREFORMA
16987504	75.5	3	1	22	2_M	Planta	Sants	166465.75	MANZ	SI	EXT	REF5A10
22054536	93.8	3	2	0	5_MB	Planta	Sants	133251	MANZ	SI	EXT	OBRANUEVA
