Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Preu_mitja_habitatge,Valor
2019,3,6,Gràcia,30,la Salut,Total. Euros/m2 construït,5101
2019,3,6,Gràcia,31,la Vila de Gràcia,Total. Euros/m2 construït,5240.5
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Total. Euros/m2 construït,4647.6
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Total. Euros/m2 construït,4556.6
2019,3,7,Horta-Guinardó,34,Can Baró,Total. Euros/m2 construït,2770.7
2019,3,7,Horta-Guinardó,35,el Guinardó,Total. Euros/m2 construït,3400
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Total. Euros/m2 construït,4646.4
2019,3,7,Horta-Guinardó,37,el Carmel,Total. Euros/m2 construït,2305.3
2019,3,7,Horta-Guinardó,38,la Teixonera,Total. Euros/m2 construït,2410.2
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Total. Euros/m2 construït,2233
2019,3,7,Horta-Guinardó,40,Montbau,Total. Euros/m2 construït,2862.7
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Total. Euros/m2 construït,3378.1
2019,3,7,Horta-Guinardó,42,la Clota,Total. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,43,Horta,Total. Euros/m2 construït,3260
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Total. Euros/m2 construït,3043.3
2019,3,8,Nou Barris,45,Porta,Total. Euros/m2 construït,2960.8
2019,3,8,Nou Barris,46,el Turó de la Peira,Total. Euros/m2 construït,2528.7
2019,3,8,Nou Barris,47,Can Peguera,Total. Euros/m2 construït,NA
2019,3,8,Nou Barris,48,la Guineueta,Total. Euros/m2 construït,3483.2
2019,3,8,Nou Barris,49,Canyelles,Total. Euros/m2 construït,2464.1
2019,3,8,Nou Barris,50,les Roquetes,Total. Euros/m2 construït,2634.7
2019,3,8,Nou Barris,51,Verdun,Total. Euros/m2 construït,2338.9
2019,3,8,Nou Barris,52,la Prosperitat,Total. Euros/m2 construït,2770
2019,3,8,Nou Barris,53,la Trinitat Nova,Total. Euros/m2 construït,1758.6
2019,3,8,Nou Barris,54,Torre Baró,Total. Euros/m2 construït,2805.5
2019,3,8,Nou Barris,55,Ciutat Meridiana,Total. Euros/m2 construït,1235.7
2019,3,8,Nou Barris,56,Vallbona,Total. Euros/m2 construït,NA
2019,3,9,Sant Andreu,57,la Trinitat Vella,Total. Euros/m2 construït,3798.9
2019,3,9,Sant Andreu,58,Baró de Viver,Total. Euros/m2 construït,NA
2019,3,9,Sant Andreu,59,el Bon Pastor,Total. Euros/m2 construït,2427.6
2019,3,9,Sant Andreu,60,Sant Andreu,Total. Euros/m2 construït,3093.9
2019,3,9,Sant Andreu,61,la Sagrera,Total. Euros/m2 construït,3749.4
2019,3,9,Sant Andreu,62,el Congrés i els Indians,Total. Euros/m2 construït,3603.8
2019,3,9,Sant Andreu,63,Navas,Total. Euros/m2 construït,4593.1
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Total. Euros/m2 construït,4149
2019,3,10,Sant Martí,65,el Clot,Total. Euros/m2 construït,4030.5
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Total. Euros/m2 construït,3820.5
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Total. Euros/m2 construït,6464.5
2019,3,10,Sant Martí,68,el Poblenou,Total. Euros/m2 construït,4638.2
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Total. Euros/m2 construït,5712
2019,3,10,Sant Martí,70,el Besòs i el Maresme,Total. Euros/m2 construït,3615.2
2019,3,10,Sant Martí,71,Provençals del Poblenou,Total. Euros/m2 construït,5841.1
2019,3,10,Sant Martí,72,Sant Martí de Provençals,Total. Euros/m2 construït,3837.7
2019,3,10,Sant Martí,73,la Verneda i la Pau,Total. Euros/m2 construït,2496.3
2019,3,1,Ciutat Vella,1,el Raval,Nou. Euros/m2 construït,NA
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Nou. Euros/m2 construït,5079.2
2019,3,1,Ciutat Vella,3,la Barceloneta,Nou. Euros/m2 construït,NA
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Nou. Euros/m2 construït,4365.4
2019,3,2,Eixample,5,el Fort Pienc,Nou. Euros/m2 construït,NA
2019,3,2,Eixample,6,la Sagrada Família,Nou. Euros/m2 construït,NA
2019,3,2,Eixample,7,la Dreta de l'Eixample,Nou. Euros/m2 construït,7050.6
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Nou. Euros/m2 construït,3125.6
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Nou. Euros/m2 construït,NA
2019,3,2,Eixample,10,Sant Antoni,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Nou. Euros/m2 construït,5716.4
2019,3,3,Sants-Montjuïc,16,la Bordeta,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Nou. Euros/m2 construït,NA
2019,3,3,Sants-Montjuïc,18,Sants,Nou. Euros/m2 construït,NA
2019,3,4,Les Corts,19,les Corts,Nou. Euros/m2 construït,9719
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Nou. Euros/m2 construït,NA
2019,3,4,Les Corts,21,Pedralbes,Nou. Euros/m2 construït,NA
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Nou. Euros/m2 construït,NA
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Nou. Euros/m2 construït,NA
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Nou. Euros/m2 construït,NA
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Nou. Euros/m2 construït,6658.5
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Nou. Euros/m2 construït,6709
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Nou. Euros/m2 construït,5343.3
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Nou. Euros/m2 construït,NA
2019,3,6,Gràcia,29,el Coll,Nou. Euros/m2 construït,NA
2019,3,6,Gràcia,30,la Salut,Nou. Euros/m2 construït,7171
2019,3,6,Gràcia,31,la Vila de Gràcia,Nou. Euros/m2 construït,5145.7
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Nou. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Nou. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,34,Can Baró,Nou. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,35,el Guinardó,Nou. Euros/m2 construït,4771.9
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Nou. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,37,el Carmel,Nou. Euros/m2 construït,2418
2019,3,7,Horta-Guinardó,38,la Teixonera,Nou. Euros/m2 construït,1955.1
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Nou. Euros/m2 construït,2826.1
2019,3,7,Horta-Guinardó,40,Montbau,Nou. Euros/m2 construït,2728.5
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Nou. Euros/m2 construït,4409.8
2019,3,7,Horta-Guinardó,42,la Clota,Nou. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,43,Horta,Nou. Euros/m2 construït,3869.2
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,45,Porta,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,46,el Turó de la Peira,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,47,Can Peguera,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,48,la Guineueta,Nou. Euros/m2 construït,5066.1
2019,3,8,Nou Barris,49,Canyelles,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,50,les Roquetes,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,51,Verdun,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,52,la Prosperitat,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,53,la Trinitat Nova,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,54,Torre Baró,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,55,Ciutat Meridiana,Nou. Euros/m2 construït,NA
2019,3,8,Nou Barris,56,Vallbona,Nou. Euros/m2 construït,NA
2019,3,9,Sant Andreu,57,la Trinitat Vella,Nou. Euros/m2 construït,NA
2019,3,9,Sant Andreu,58,Baró de Viver,Nou. Euros/m2 construït,NA
2019,3,9,Sant Andreu,59,el Bon Pastor,Nou. Euros/m2 construït,NA
2019,3,9,Sant Andreu,60,Sant Andreu,Nou. Euros/m2 construït,4469.6
2019,3,9,Sant Andreu,61,la Sagrera,Nou. Euros/m2 construït,NA
2019,3,9,Sant Andreu,62,el Congrés i els Indians,Nou. Euros/m2 construït,NA
2019,3,9,Sant Andreu,63,Navas,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Nou. Euros/m2 construït,4475.4
2019,3,10,Sant Martí,65,el Clot,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,68,el Poblenou,Nou. Euros/m2 construït,5290.2
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,70,el Besòs i el Maresme,Nou. Euros/m2 construït,4697.6
2019,3,10,Sant Martí,71,Provençals del Poblenou,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,72,Sant Martí de Provençals,Nou. Euros/m2 construït,NA
2019,3,10,Sant Martí,73,la Verneda i la Pau,Nou. Euros/m2 construït,2835.9
2019,3,1,Ciutat Vella,1,el Raval,Usat. Euros/m2 construït,3390.3
2019,3,1,Ciutat Vella,2,el Barri Gòtic,Usat. Euros/m2 construït,4308.5
2019,3,1,Ciutat Vella,3,la Barceloneta,Usat. Euros/m2 construït,4871
2019,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Usat. Euros/m2 construït,4646
2019,3,2,Eixample,5,el Fort Pienc,Usat. Euros/m2 construït,3704.5
2019,3,2,Eixample,6,la Sagrada Família,Usat. Euros/m2 construït,3665.2
2019,3,2,Eixample,7,la Dreta de l'Eixample,Usat. Euros/m2 construït,5018.1
2019,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Usat. Euros/m2 construït,5220.8
2019,3,2,Eixample,9,la Nova Esquerra de l'Eixample,Usat. Euros/m2 construït,4317.1
2019,3,2,Eixample,10,Sant Antoni,Usat. Euros/m2 construït,4135
2019,3,3,Sants-Montjuïc,11,el Poble Sec,Usat. Euros/m2 construït,3957.4
2019,3,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Usat. Euros/m2 construït,1920.6
2019,3,3,Sants-Montjuïc,13,la Marina de Port,Usat. Euros/m2 construït,3209.6
2019,3,3,Sants-Montjuïc,14,la Font de la Guatlla,Usat. Euros/m2 construït,4021.8
2019,3,3,Sants-Montjuïc,15,Hostafrancs,Usat. Euros/m2 construït,4553.2
2019,3,3,Sants-Montjuïc,16,la Bordeta,Usat. Euros/m2 construït,3448.9
2019,3,3,Sants-Montjuïc,17,Sants - Badal,Usat. Euros/m2 construït,4340.7
2019,3,3,Sants-Montjuïc,18,Sants,Usat. Euros/m2 construït,3773
2019,3,4,Les Corts,19,les Corts,Usat. Euros/m2 construït,4292.3
2019,3,4,Les Corts,20,la Maternitat i Sant Ramon,Usat. Euros/m2 construït,4154.5
2019,3,4,Les Corts,21,Pedralbes,Usat. Euros/m2 construït,6260.7
2019,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Usat. Euros/m2 construït,4371.9
2019,3,5,Sarrià-Sant Gervasi,23,Sarrià,Usat. Euros/m2 construït,5460.6
2019,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,Usat. Euros/m2 construït,5700.2
2019,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Usat. Euros/m2 construït,6002.5
2019,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Usat. Euros/m2 construït,5727.8
2019,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Usat. Euros/m2 construït,4453.7
2019,3,6,Gràcia,28,Vallcarca i els Penitents,Usat. Euros/m2 construït,3873.8
2019,3,6,Gràcia,29,el Coll,Usat. Euros/m2 construït,3040.5
2019,3,6,Gràcia,30,la Salut,Usat. Euros/m2 construït,4900.7
2019,3,6,Gràcia,31,la Vila de Gràcia,Usat. Euros/m2 construït,5264.2
2019,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Usat. Euros/m2 construït,4612.2
2019,3,7,Horta-Guinardó,33,el Baix Guinardó,Usat. Euros/m2 construït,4556.6
2019,3,7,Horta-Guinardó,34,Can Baró,Usat. Euros/m2 construït,2770.7
2019,3,7,Horta-Guinardó,35,el Guinardó,Usat. Euros/m2 construït,3266.2
2019,3,7,Horta-Guinardó,36,la Font d'en Fargues,Usat. Euros/m2 construït,4646.4
2019,3,7,Horta-Guinardó,37,el Carmel,Usat. Euros/m2 construït,2253.6
2019,3,7,Horta-Guinardó,38,la Teixonera,Usat. Euros/m2 construït,2592.2
2019,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,Usat. Euros/m2 construït,1936.4
2019,3,7,Horta-Guinardó,40,Montbau,Usat. Euros/m2 construït,2929.8
2019,3,7,Horta-Guinardó,41,la Vall d'Hebron,Usat. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,42,la Clota,Usat. Euros/m2 construït,NA
2019,3,7,Horta-Guinardó,43,Horta,Usat. Euros/m2 construït,3101.1
2019,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Usat. Euros/m2 construït,3043.3
2019,3,8,Nou Barris,45,Porta,Usat. Euros/m2 construït,2966.6
2019,3,8,Nou Barris,46,el Turó de la Peira,Usat. Euros/m2 construït,2528.7
2019,3,8,Nou Barris,47,Can Peguera,Usat. Euros/m2 construït,NA
2019,3,8,Nou Barris,48,la Guineueta,Usat. Euros/m2 construït,2889.6
2019,3,8,Nou Barris,49,Canyelles,Usat. Euros/m2 construït,2464.1
2019,3,8,Nou Barris,50,les Roquetes,Usat. Euros/m2 construït,2634.7
2019,3,8,Nou Barris,51,Verdun,Usat. Euros/m2 construït,2338.9
2019,3,8,Nou Barris,52,la Prosperitat,Usat. Euros/m2 construït,2770
2019,3,8,Nou Barris,53,la Trinitat Nova,Usat. Euros/m2 construït,1758.6
2019,3,8,Nou Barris,54,Torre Baró,Usat. Euros/m2 construït,2805.5
2019,3,8,Nou Barris,55,Ciutat Meridiana,Usat. Euros/m2 construït,1235.7
2019,3,8,Nou Barris,56,Vallbona,Usat. Euros/m2 construït,NA
2019,3,9,Sant Andreu,57,la Trinitat Vella,Usat. Euros/m2 construït,3798.9
2019,3,9,Sant Andreu,58,Baró de Viver,Usat. Euros/m2 construït,NA
2019,3,9,Sant Andreu,59,el Bon Pastor,Usat. Euros/m2 construït,2427.6
2019,3,9,Sant Andreu,60,Sant Andreu,Usat. Euros/m2 construït,2946.5
2019,3,9,Sant Andreu,61,la Sagrera,Usat. Euros/m2 construït,3749.4
2019,3,9,Sant Andreu,62,el Congrés i els Indians,Usat. Euros/m2 construït,3603.8
2019,3,9,Sant Andreu,63,Navas,Usat. Euros/m2 construït,4618
2019,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,Usat. Euros/m2 construït,4122.8
2019,3,10,Sant Martí,65,el Clot,Usat. Euros/m2 construït,4030.5
2019,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Usat. Euros/m2 construït,3820.5
2019,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,Usat. Euros/m2 construït,NA
2019,3,10,Sant Martí,68,el Poblenou,Usat. Euros/m2 construït,4565.8
2019,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Usat. Euros/m2 construït,5712
2019,3,10,Sant Martí,70,el Besòs i el Maresme,Usat. Euros/m2 construït,2886.6
2019,3,10,Sant Martí,71,Provençals del Poblenou,Usat. Euros/m2 construït,8124.1
2019,3,10,Sant Martí,72,Sant Martí de Provençals,Usat. Euros/m2 construït,3837.7
2019,3,10,Sant Martí,73,la Verneda i la Pau,Usat. Euros/m2 construït,2472.7
2019,4,1,Ciutat Vella,1,el Raval,Total. Milers d'euros,191
2019,4,1,Ciutat Vella,2,el Barri Gòtic,Total. Milers d'euros,455.6
2019,4,1,Ciutat Vella,3,la Barceloneta,Total. Milers d'euros,268.8
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Total. Milers d'euros,336.8
2019,4,2,Eixample,5,el Fort Pienc,Total. Milers d'euros,473.2
2019,4,2,Eixample,6,la Sagrada Família,Total. Milers d'euros,286.1
2019,4,2,Eixample,7,la Dreta de l'Eixample,Total. Milers d'euros,497.6
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Total. Milers d'euros,504.3
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Total. Milers d'euros,296.8
2019,4,2,Eixample,10,Sant Antoni,Total. Milers d'euros,313.4
2019,4,3,Sants-Montjuïc,11,el Poble Sec,Total. Milers d'euros,309.9
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Total. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,13,la Marina de Port,Total. Milers d'euros,170
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Total. Milers d'euros,277.3
2019,4,3,Sants-Montjuïc,15,Hostafrancs,Total. Milers d'euros,252.9
2019,4,3,Sants-Montjuïc,16,la Bordeta,Total. Milers d'euros,173.8
2019,4,3,Sants-Montjuïc,17,Sants - Badal,Total. Milers d'euros,239.8
2019,4,3,Sants-Montjuïc,18,Sants,Total. Milers d'euros,266
2019,4,4,Les Corts,19,les Corts,Total. Milers d'euros,379.4
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,Total. Milers d'euros,335.6
2019,4,4,Les Corts,21,Pedralbes,Total. Milers d'euros,1534.2
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Total. Milers d'euros,619.5
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,Total. Milers d'euros,540.7
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Total. Milers d'euros,919.2
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Total. Milers d'euros,535.9
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Total. Milers d'euros,607.8
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Total. Milers d'euros,473.4
2019,4,6,Gràcia,28,Vallcarca i els Penitents,Total. Milers d'euros,367.1
2019,4,6,Gràcia,29,el Coll,Total. Milers d'euros,205.6
2019,4,6,Gràcia,30,la Salut,Total. Milers d'euros,323.2
2019,4,6,Gràcia,31,la Vila de Gràcia,Total. Milers d'euros,516.1
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Total. Milers d'euros,459.7
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,Total. Milers d'euros,219.8
2019,4,7,Horta-Guinardó,34,Can Baró,Total. Milers d'euros,223
2019,4,7,Horta-Guinardó,35,el Guinardó,Total. Milers d'euros,218.8
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,Total. Milers d'euros,336.4
2019,4,7,Horta-Guinardó,37,el Carmel,Total. Milers d'euros,191.7
2019,4,7,Horta-Guinardó,38,la Teixonera,Total. Milers d'euros,274.6
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Total. Milers d'euros,253.5
2019,4,7,Horta-Guinardó,40,Montbau,Total. Milers d'euros,150
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,Total. Milers d'euros,170
2019,4,7,Horta-Guinardó,42,la Clota,Total. Milers d'euros,NA
2019,4,7,Horta-Guinardó,43,Horta,Total. Milers d'euros,277.5
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Total. Milers d'euros,191.3
2019,4,8,Nou Barris,45,Porta,Total. Milers d'euros,171.7
2019,4,8,Nou Barris,46,el Turó de la Peira,Total. Milers d'euros,187.3
2019,4,8,Nou Barris,47,Can Peguera,Total. Milers d'euros,NA
2019,4,8,Nou Barris,48,la Guineueta,Total. Milers d'euros,199.7
2019,4,8,Nou Barris,49,Canyelles,Total. Milers d'euros,170
2019,4,8,Nou Barris,50,les Roquetes,Total. Milers d'euros,193.2
2019,4,8,Nou Barris,51,Verdun,Total. Milers d'euros,192.5
2019,4,8,Nou Barris,52,la Prosperitat,Total. Milers d'euros,126
2019,4,8,Nou Barris,53,la Trinitat Nova,Total. Milers d'euros,76.5
2019,4,8,Nou Barris,54,Torre Baró,Total. Milers d'euros,NA
2019,4,8,Nou Barris,55,Ciutat Meridiana,Total. Milers d'euros,91
2019,4,8,Nou Barris,56,Vallbona,Total. Milers d'euros,140
2019,4,9,Sant Andreu,57,la Trinitat Vella,Total. Milers d'euros,233
2019,4,9,Sant Andreu,58,Baró de Viver,Total. Milers d'euros,NA
2019,4,9,Sant Andreu,59,el Bon Pastor,Total. Milers d'euros,155.8
2019,4,9,Sant Andreu,60,Sant Andreu,Total. Milers d'euros,245.7
2019,4,9,Sant Andreu,61,la Sagrera,Total. Milers d'euros,258.1
2019,4,9,Sant Andreu,62,el Congrés i els Indians,Total. Milers d'euros,231.3
2019,4,9,Sant Andreu,63,Navas,Total. Milers d'euros,370.4
2019,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,Total. Milers d'euros,295.9
2019,4,10,Sant Martí,65,el Clot,Total. Milers d'euros,347.3
2019,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Total. Milers d'euros,197.9
2019,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,Total. Milers d'euros,541.7
2019,4,10,Sant Martí,68,el Poblenou,Total. Milers d'euros,401.2
2019,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Total. Milers d'euros,491.5
2019,4,10,Sant Martí,70,el Besòs i el Maresme,Total. Milers d'euros,253.4
2019,4,10,Sant Martí,71,Provençals del Poblenou,Total. Milers d'euros,174
2019,4,10,Sant Martí,72,Sant Martí de Provençals,Total. Milers d'euros,266.3
2019,4,10,Sant Martí,73,la Verneda i la Pau,Total. Milers d'euros,174.5
2019,4,1,Ciutat Vella,1,el Raval,Nou. Milers d'euros,NA
2019,4,1,Ciutat Vella,2,el Barri Gòtic,Nou. Milers d'euros,946.3
2019,4,1,Ciutat Vella,3,la Barceloneta,Nou. Milers d'euros,210.7
2019,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Nou. Milers d'euros,570.7
2019,4,2,Eixample,5,el Fort Pienc,Nou. Milers d'euros,NA
2019,4,2,Eixample,6,la Sagrada Família,Nou. Milers d'euros,NA
2019,4,2,Eixample,7,la Dreta de l'Eixample,Nou. Milers d'euros,229.9
2019,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Nou. Milers d'euros,996.7
2019,4,2,Eixample,9,la Nova Esquerra de l'Eixample,Nou. Milers d'euros,NA
2019,4,2,Eixample,10,Sant Antoni,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,11,el Poble Sec,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,13,la Marina de Port,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,14,la Font de la Guatlla,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,15,Hostafrancs,Nou. Milers d'euros,105
2019,4,3,Sants-Montjuïc,16,la Bordeta,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,17,Sants - Badal,Nou. Milers d'euros,NA
2019,4,3,Sants-Montjuïc,18,Sants,Nou. Milers d'euros,275.8
2019,4,4,Les Corts,19,les Corts,Nou. Milers d'euros,466.2
2019,4,4,Les Corts,20,la Maternitat i Sant Ramon,Nou. Milers d'euros,NA
2019,4,4,Les Corts,21,Pedralbes,Nou. Milers d'euros,3001.5
2019,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Nou. Milers d'euros,NA
2019,4,5,Sarrià-Sant Gervasi,23,Sarrià,Nou. Milers d'euros,NA
2019,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,Nou. Milers d'euros,NA
2019,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Nou. Milers d'euros,513.8
2019,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Nou. Milers d'euros,715.5
2019,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Nou. Milers d'euros,763.8
2019,4,6,Gràcia,28,Vallcarca i els Penitents,Nou. Milers d'euros,387.3
2019,4,6,Gràcia,29,el Coll,Nou. Milers d'euros,268.4
2019,4,6,Gràcia,30,la Salut,Nou. Milers d'euros,NA
2019,4,6,Gràcia,31,la Vila de Gràcia,Nou. Milers d'euros,436.4
2019,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,33,el Baix Guinardó,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,34,Can Baró,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,35,el Guinardó,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,36,la Font d'en Fargues,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,37,el Carmel,Nou. Milers d'euros,231.5
2019,4,7,Horta-Guinardó,38,la Teixonera,Nou. Milers d'euros,315
2019,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,Nou. Milers d'euros,125
2019,4,7,Horta-Guinardó,40,Montbau,Nou. Milers d'euros,141
2019,4,7,Horta-Guinardó,41,la Vall d'Hebron,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,42,la Clota,Nou. Milers d'euros,NA
2019,4,7,Horta-Guinardó,43,Horta,Nou. Milers d'euros,271.4
2019,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,45,Porta,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,46,el Turó de la Peira,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,47,Can Peguera,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,48,la Guineueta,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,49,Canyelles,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,50,les Roquetes,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,51,Verdun,Nou. Milers d'euros,278.5
2019,4,8,Nou Barris,52,la Prosperitat,Nou. Milers d'euros,NA
2019,4,8,Nou Barris,53,la Trinitat Nova,Nou. Milers d'euros,NA
